card_id,rt
164107,49
164108,47
164109,43
164110,27
164111,51
164112,52
164113,31
164114,24
164115,49
164116,32
164117,42
164118,51
164119,40
164120,48
164121,47
164122,64
164123,46
164124,53
164125,65
164126,48
164127,56
164128,22
164129,51
164130,58
164131,49
164132,48
164133,47
164134,50
164135,40
164136,39
164137,48
164138,49
164139,46
164140,58
164141,43
164142,71
164143,52
164144,52
164145,42
164146,54
164147,39
164148,54
164149,69
164150,59
164151,34
164152,38
164153,41
164154,50
164155,57
164156,42
164157,55
164158,32
164159,null
164160,null
164161,null
164162,29
164163,80
164164,56
164165,null
164166,58
164167,67
164168,53
164169,null
164170,41
164171,null
164172,43
164173,null
164174,38
164175,49
164176,34
164177,null
164178,48
164179,null
164180,44
164181,null
164182,50
164183,53
164184,46
164185,50
164186,34
164187,51
164188,47
164189,null
164190,49
164191,51
164192,null
164193,53
164194,55
164195,null
164196,49
164197,50
164198,53
164199,null
164200,69
164201,null
164202,53
164203,58
164204,52
164205,76
164206,null
164207,57
164208,50
164209,null
164210,54
164211,58
164212,55
164213,58
164214,null
164215,null
164216,null
164217,62
164218,41
164219,null
164220,null
164221,43
164222,49
164223,53
164224,56
164225,null
164226,55
164227,26
164228,57
164229,19
164230,71
164231,38
164232,46
164233,46
164234,42
164235,null
164236,39
164237,57
164238,48
164239,55
164240,28
164241,58
164242,null
164243,46
164244,null
164245,50
164246,null
164247,41
164248,42
164249,38
164250,52
164251,53
164252,59
164253,39
164254,null
164255,null
164256,null
164257,42
164258,null
164259,58
164260,42
164261,50
164262,47
164263,64
164264,54
164265,51
164266,null
164267,59
164268,54
164269,16
164270,47
164271,57
164272,null
164273,57
164274,55
164275,53
164276,53
164277,67
164278,49
164279,54
164280,57
164281,48
164282,null
164283,57
164284,25
164285,null
164286,59
164287,33
164288,null
164289,44
164290,43
164291,58
164292,null
164293,54
164294,39
164295,51
164296,80
164297,47
164298,28
164299,40
164300,48
164301,34
164302,54
164303,39
164304,53
164305,55
164306,null
164307,54
164308,54
164309,58
164310,null
164311,46
164312,52
164313,null
164314,null
164315,44
164316,64
164317,49
164318,44
164319,56
164320,null
164321,51
164322,61
164323,null
164324,42
164325,57
164326,42
164327,67
164328,64
164329,55
164330,60
164331,46
164332,58
164333,null
164334,null
164335,null
164336,40
164337,25
164338,72
164339,46
164340,60
164341,50
164342,55
164343,60
164344,43
164345,null
164346,52
164347,56
164348,22
164349,46
164350,57
164351,null
164352,null
164353,50
164354,58
164355,56
164356,48
164357,16
164358,null
164359,54
164360,41
164361,25
164362,51
164363,20
164364,64
164365,57
164366,51
164367,59
164368,null
164369,null
164370,33
164371,55
164372,null
164373,60
164374,null
164375,61
164376,56
164377,57
164378,69
164379,78
164380,51
164381,33
164382,60
164383,52
164384,41
164385,44
164386,61
164387,49
164388,null
164389,60
164390,60
164391,35
164392,null
164393,null
164394,60
164395,88
164396,null
164397,null
164398,57
164399,45
164400,null
164401,67
164402,70
164403,52
164404,55
164405,67
164406,39
164407,50
164408,54
164409,43
164410,73
164411,56
164412,49
164413,59
164414,14
164415,70
164416,null
164417,46
164418,55
164419,47
164420,55
164421,52
164422,52
164423,36
164424,81
164425,55
164426,null
164427,71
164428,null
164429,null
164430,63
164431,56
164432,54
164433,null
164434,34
164435,44
164436,71
164437,null
164438,null
164439,null
164440,53
164441,null
164442,58
164443,57
164444,38
164445,null
164446,57
164447,81
164448,null
164449,39
164450,56
164451,54
164452,58
164453,null
164454,null
164455,null
164456,34
164457,47
164458,43
164459,34
164460,63
164461,38
164462,40
164463,33
164464,52
164465,62
164466,41
164467,55
164468,22
164469,55
164470,34
164471,51
164472,48
164473,49
164474,36
164475,28
164476,38
164477,43
164478,35
164479,44
164480,13
164481,35
164482,25
164483,53
164484,44
164485,57
164486,56
164487,43
164488,32
164489,35
164490,53
164491,42
164492,34
164493,65
164494,44
164495,50
164496,52
164497,44
164498,36
164499,21
164500,14
164501,42
164502,30
164503,51
164504,45
164505,42
164506,43
164507,42
164508,35
164509,48
164510,69
164511,41
164512,49
164513,47
164514,26
164515,38
164516,47
164517,50
164518,52
164519,50
164520,62
164521,51
164522,49
164523,58
164524,45
164525,28
164526,59
164527,47
164528,14
164529,52
164530,60
164531,49
164532,58
164533,55
164534,25
164535,46
164536,59
164537,49
164538,49
164539,28
164540,33
164541,23
164542,49
164543,48
164544,22
164545,41
164546,null
164547,31
164548,67
164549,49
164550,53
164551,51
164552,null
164553,47
164554,null
164555,56
164556,null
164557,52
164558,51
164559,null
164560,null
164561,54
164562,39
164563,25
164564,null
164565,null
164566,null
164567,58
164568,38
164569,44
164570,25
164571,null
164572,52
164573,50
164574,44
164575,38
164576,56
164577,39
164578,55
164579,49
164580,26
164581,null
164582,50
164583,58
164584,null
164585,66
164586,62
164587,null
164588,52
164589,49
164590,29
164591,38
164592,49
164593,54
164594,34
164595,59
164596,45
164597,53
164598,48
164599,79
164600,61
164601,53
164602,41
164603,null
164604,null
164605,53
164606,null
164607,null
164608,null
164609,51
164610,57
164611,57
164612,55
164613,54
164614,69
164615,34
164616,null
164617,56
164618,null
164619,53
164620,null
164621,null
164622,53
164623,48
164624,52
164625,50
164626,null
164627,55
164628,58
164629,null
164630,36
164631,55
164632,41
164633,32
164634,58
164635,47
164636,37
164637,41
164638,49
164639,39
164640,36
164641,null
164642,51
164643,67
164644,56
164645,40
164646,47
164647,null
164648,64
164649,56
164650,null
164651,null
164652,44
164653,44
164654,25
164655,null
164656,null
164657,50
164658,37
164659,54
164660,45
164661,39
164662,54
164663,null
164664,null
164665,38
164666,52
164667,49
164668,null
164669,53
164670,52
164671,75
164672,54
164673,79
164674,41
164675,null
164676,null
164677,null
164678,null
164679,51
164680,41
164681,33
164682,null
164683,null
164684,65
164685,65
164686,null
164687,42
164688,40
164689,45
164690,54
164691,39
164692,41
164693,55
164694,33
164695,51
164696,53
164697,null
164698,43
164699,59
164700,49
164701,60
164702,null
164703,29
164704,60
164705,57
164706,null
164707,49
164708,null
164709,57
164710,29
164711,47
164712,39
164713,null
164714,50
164715,49
164716,54
164717,48
164718,59
164719,49
164720,null
164721,59
164722,42
164723,48
164724,48
164725,52
164726,56
164727,50
164728,40
164729,42
164730,48
164731,48
164732,54
164733,58
164734,46
164735,51
164736,29
164737,48
164738,null
164739,43
164740,null
164741,51
164742,38
164743,48
164744,53
164745,67
164746,48
164747,39
164748,26
164749,55
164750,18
164751,34
164752,18
164753,48
164754,26
164755,null
164756,null
164757,59
164758,null
164759,53
164760,38
164761,53
164762,null
164763,17
164764,52
164765,53
164766,53
164767,47
164768,63
164769,null
164770,42
164771,54
164772,43
164773,45
164774,null
164775,33
164776,51
164777,48
164778,52
164779,60
164780,null
164781,28
164782,54
164783,43
164784,33
164785,49
164786,52
164787,67
164788,46
164789,45
164790,24
164791,54
164792,49
164793,50
164794,38
164795,25
164796,44
164797,57
164798,null
164799,53
164800,50
164801,null
164802,47
164803,55
164804,29
164805,70
164806,52
164807,56
164808,79
164809,null
164810,47
164811,48
164812,71
164813,60
164814,55
164815,null
164816,64
164817,71
164818,null
164819,49
164820,61
164821,43
164822,null
164823,null
164824,43
164825,29
164826,47
164827,57
164828,32
164829,28
164830,46
164831,42
164832,49
164833,51
164834,64
164835,53
164836,58
164837,null
164838,44
164839,54
164840,45
164841,52
164842,66
164843,36
164844,67
164845,null
164846,null
164847,56
164848,43
164849,51
164850,null
164851,44
164852,50
164853,45
164854,43
164855,null
164856,47
164857,29
164858,46
164859,61
164860,null
164861,49
164862,67
164863,null
164864,51
164865,39
164866,null
164867,39
164868,null
164869,54
164870,83
164871,null
164872,28
164873,null
164874,79
164875,46
164876,55
164877,61
164878,21
164879,52
164880,39
164881,38
164882,49
164883,67
164884,40
164885,55
164886,53
164887,48
164888,63
164889,43
164890,46
164891,42
164892,50
164893,29
164894,29
164895,21
164896,53
164897,49
164898,53
164899,39
164900,36
164901,44
164902,53
164903,46
164904,54
164905,46
164906,63
164907,50
164908,49
164909,21
164910,45
164911,43
164912,51
164913,55
164914,39
164915,48
164916,46
164917,49
164918,46
164919,34
164920,43
164921,51
164922,49
164923,44
164924,45
164925,33
164926,53
164927,49
164928,51
164929,30
164930,41
164931,33
164932,45
164933,22
164934,43
164935,52
164936,48
164937,49
164938,56
164939,46
164940,50
164941,51
164942,45
164943,53
164944,54
164945,42
164946,26
164947,67
164948,41
164949,43
164950,48
164951,62
164952,46
164953,53
164954,19
164955,51
164956,25
164957,34
164958,29
164959,54
164960,27
164961,55
164962,47
164963,53
164964,48
164965,43
164966,50
164967,44
164968,53
164969,37
164970,38
164971,51
164972,29
164973,26
164974,60
164975,63
164976,15
164977,21
164978,56
164979,25
164980,26
164981,51
164982,38
164983,58
164984,19
164985,49
164986,43
164987,59
164988,53
164989,55
164990,48
164991,45
164992,43
164993,49
164994,44
164995,38
164996,53
164997,46
164998,51
164999,57
165000,40
165001,56
165002,59
165003,58
165004,52
165005,66
165006,69
165007,40
165008,68
165009,59
165010,36
165011,57
165012,40
165013,57
165014,53
165015,53
165016,69
165017,34
165018,55
165019,52
165020,60
165021,53
165022,58
165023,52
165024,67
165025,39
165026,59
165027,37
165028,42
165029,59
165030,49
165031,25
165032,63
165033,26
165034,29
165035,58
165036,19
165037,40
165038,49
165039,45
165040,43
165041,44
165042,57
165043,46
165044,47
165045,52
165046,45
165047,51
165048,49
165049,58
165050,50
165051,49
165052,45
165053,35
165054,15
165055,71
165056,80
165057,49
165058,57
165059,56
165060,58
165061,59
165062,61
165063,46
165064,54
165065,39
165066,42
165067,52
165068,46
165069,59
165070,49
165071,45
165072,66
165073,67
165074,50
165075,18
165076,49
165077,45
165078,24
165079,61
165080,38
165081,44
165082,33
165083,53
165084,56
165085,49
165086,54
165087,45
165088,49
165089,49
165090,47
165091,48
165092,58
165093,69
165094,40
165095,47
165096,33
165097,56
165098,44
165099,42
165100,47
165101,59
165102,55
165103,51
165104,62
165105,55
165106,19
165107,56
165108,59
165109,32
165110,58
165111,52
165112,50
165113,62
165114,47
165115,46
165116,55
165117,53
165118,17
165119,47
165120,33
165121,39
165122,52
165123,53
165124,48
165125,57
165126,55
165127,40
165128,42
165129,50
165130,51
165131,45
165132,46
165133,58
165134,46
165135,42
165136,55
165137,65
165138,13
165139,54
165140,18
165141,55
165142,25
165143,58
165144,30
165145,59
165146,42
165147,57
165148,49
165149,56
165150,47
165151,46
165152,28
165153,64
165154,29
165155,52
165156,38
165157,53
165158,56
165159,50
165160,57
165161,42
165162,55
165163,60
165164,46
165165,56
165166,50
165167,61
165168,40
165169,35
165170,59
165171,42
165172,40
165173,41
165174,44
165175,46
165176,48
165177,17
165178,54
165179,61
165180,52
165181,56
165182,26
165183,71
165184,53
165185,57
165186,67
165187,56
165188,35
165189,35
165190,70
165191,65
165192,59
165193,52
165194,55
165195,51
165196,73
165197,61
165198,74
165199,56
165200,52
165201,26
165202,67
165203,56
165204,76
165205,48
165206,57
165207,46
165208,32
165209,49
165210,38
165211,22
165212,49
165213,48
165214,60
165215,48
165216,46
165217,75
165218,null
165219,25
165220,28
165221,46
165222,17
165223,49
165224,null
165225,44
165226,85
165227,50
165228,47
165229,48
165230,78
165231,45
165232,59
165233,57
165234,36
165235,null
165236,null
165237,46
165238,68
165239,51
165240,null
165241,48
165242,52
165243,35
165244,null
165245,null
165246,null
165247,54
165248,46
165249,44
165250,39
165251,71
165252,56
165253,47
165254,48
165255,48
165256,65
165257,null
165258,null
165259,null
165260,54
165261,84
165262,55
165263,46
165264,41
165265,38
165266,65
165267,47
165268,40
165269,55
165270,47
165271,47
165272,73
165273,31
165274,null
165275,48
165276,null
165277,41
165278,50
165279,57
165280,19
165281,54
165282,45
165283,48
165284,34
165285,16
165286,19
165287,49
165288,43
165289,14
165290,33
165291,51
165292,24
165293,40
165294,38
165295,60
165296,49
165297,47
165298,52
165299,23
165300,38
165301,59
165302,25
165303,23
165304,56
165305,54
165306,51
165307,14
165308,71
165309,50
165310,35
165311,38
165312,56
165313,57
165314,49
165315,55
165316,51
165317,34
165318,55
165319,69
165320,51
165321,51
165322,50
165323,37
165324,54
165325,50
165326,53
165327,34
165328,37
165329,48
165330,61
165331,24
165332,41
165333,51
165334,46
165335,38
165336,47
165337,50
165338,33
165339,24
165340,55
165341,49
165342,59
165343,42
165344,49
165345,57
165346,50
165347,24
165348,56
165349,49
165350,56
165351,49
165352,63
165353,46
165354,23
165355,67
165356,51
165357,55
165358,43
165359,52
165360,54
165361,47
165362,50
165363,42
165364,33
165365,23
165366,37
165367,52
165368,27
165369,54
165370,25
165371,59
165372,14
165373,57
165374,48
165375,48
165376,60
165377,53
165378,48
165379,45
165380,45
165381,51
165382,41
165383,48
165384,46
165385,41
165386,49
165387,52
165388,44
165389,55
165390,52
165391,52
165392,35
165393,50
165394,57
165395,58
165396,43
165397,47
165398,57
165399,59
165400,41
165401,34
165402,52
165403,44
165404,51
165405,57
165406,47
165407,59
165408,58
165409,51
165410,48
165411,63
165412,35
165413,48
165414,57
165415,25
165416,59
165417,47
165418,51
165419,60
165420,50
165421,71
165422,73
165423,33
165424,66
165425,50
165426,49
165427,44
165428,50
165429,29
165430,49
165431,41
165432,44
165433,50
165434,18
165435,54
165436,33
165437,50
165438,48
165439,26
165440,46
165441,51
165442,55
165443,53
165444,58
165445,52
165446,51
165447,45
165448,54
165449,39
165450,50
165451,41
165452,26
165453,57
165454,49
165455,61
165456,20
165457,64
165458,49
165459,50
165460,25
165461,57
165462,34
165463,57
165464,17
165465,51
165466,52
165467,54
165468,61
165469,48
165470,53
165471,50
165472,38
165473,44
165474,56
165475,51
165476,50
165477,45
165478,44
165479,44
165480,41
165481,40
165482,46
165483,50
165484,45
165485,43
165486,58
165487,28
165488,67
165489,56
165490,69
165491,55
165492,57
165493,54
165494,46
165495,54
165496,52
165497,18
165498,57
165499,57
165500,71
165501,41
165502,29
165503,46
165504,46
165505,67
165506,39
165507,51
165508,65
165509,56
165510,15
165511,51
165512,59
165513,52
165514,13
165515,50
165516,60
165517,20
165518,55
165519,64
165520,48
165521,54
165522,13
165523,67
165524,48
165525,47
165526,39
165527,59
165528,53
165529,50
165530,53
165531,37
165532,29
165533,51
165534,43
165535,55
165536,50
165537,54
165538,54
165539,55
165540,50
165541,55
165542,53
165543,57
165544,64
165545,69
165546,27
165547,52
165548,49
165549,51
165550,43
165551,73
165552,60
165553,40
165554,25
165555,49
165556,60
165557,60
165558,35
165559,60
165560,51
165561,67
165562,37
165563,83
165564,58
165565,34
165566,39
165567,42
165568,49
165569,19
165570,35
165571,47
165572,54
165573,53
165574,51
165575,41
165576,47
165577,50
165578,38
165579,58
165580,57
165581,30
165582,53
165583,37
165584,53
165585,47
165586,51
165587,69
165588,41
165589,51
165590,44
165591,52
165592,59
165593,45
165594,41
165595,45
165596,55
165597,55
165598,67
165599,49
165600,37
165601,60
165602,54
165603,45
165604,44
165605,null
165606,63
165607,35
165608,null
165609,49
165610,51
165611,47
165612,51
165613,49
165614,null
165615,53
165616,60
165617,41
165618,50
165619,49
165620,56
165621,null
165622,58
165623,51
165624,57
165625,46
165626,53
165627,55
165628,38
165629,null
165630,44
165631,61
165632,52
165633,57
165634,56
165635,null
165636,41
165637,63
165638,null
165639,40
165640,57
165641,52
165642,44
165643,55
165644,52
165645,49
165646,85
165647,58
165648,48
165649,60
165650,72
165651,47
165652,49
165653,null
165654,44
165655,null
165656,63
165657,52
165658,31
165659,33
165660,41
165661,63
165662,null
165663,49
165664,47
165665,47
165666,58
165667,60
165668,46
165669,53
165670,27
165671,54
165672,43
165673,42
165674,43
165675,66
165676,36
165677,54
165678,43
165679,55
165680,46
165681,56
165682,54
165683,51
165684,55
165685,34
165686,74
165687,51
165688,44
165689,30
165690,57
165691,28
165692,51
165693,52
165694,25
165695,29
165696,49
165697,47
165698,53
165699,39
165700,41
165701,53
165702,42
165703,34
165704,57
165705,58
165706,47
165707,73
165708,15
165709,48
165710,49
165711,49
165712,27
165713,54
165714,55
165715,56
165716,51
165717,56
165718,53
165719,20
165720,56
165721,68
165722,40
165723,46
165724,25
165725,59
165726,14
165727,30
165728,27
165729,14
165730,27
165731,55
165732,50
165733,44
165734,41
165735,23
165736,35
165737,40
165738,48
165739,68
165740,61
165741,30
165742,51
165743,55
165744,52
165745,55
165746,36
165747,52
165748,47
165749,42
165750,55
165751,49
165752,32
